Nom,Prénom,Spécialité,Date accréditation,OA,Département,FINESS,Statut
LABRUYERE,CHARLOTTE,Chirurgie orthopédique et traumatologie,2022-06-23,ORTHORISQ,92,920300753,Libéral
LACALM,AUDREY,Radiologie et Imagerie médical,2022-03-31,ODPC-RIM,69,690007539,Salarié
LACARRIERE,EMERIC,Chirurgie urologique,2021-12-16,AFU,95,950300202,Libéral
LACARRIERE,EMERIC,Chirurgie urologique,2021-12-16,AFU,95,950807982,Libéral
LACAZE,Franck,Chirurgie orthopédique et traumatologie,2021-11-25,ORTHORISQ,34,340000272,Libéral
LACAZE,Franck,Chirurgie orthopédique et traumatologie,2021-11-25,ORTHORISQ,34,340780634,Libéral
LACHACHI,Fouzi,Chirurgie viscérale et digestive,2021-05-06,FCVD,78,780300406,Libéral
LACHACHI,Fouzi,Chirurgie viscérale et digestive,2021-05-06,FCVD,78,930300595,Libéral
LACLOTTE DUHOUX,Cécile,Gastro-entérologie (activité interventionnelle),2020-07-16,CEFA-HGE,33,330780115,Libéral
LACOMBE,CHARLOTTE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-12-17,GYNERISQ,33,330780263,Libéral
LACOMBE,Fabien,Chirurgie orthopédique et traumatologie,2021-11-25,ORTHORISQ,34,340780139,Libéral
LACORE,Vincent,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-03-21,CFAR,37,370000051,Libéral
LACOSTE,CLAUDE-REGIS,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-12-29,GYNERISQ,69,690000104,Libéral et salarié
LACOSTE,CLAUDE-REGIS,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-12-29,GYNERISQ,69,690780358,Libéral et salarié
LACOSTE,Sophie,Chirurgie orthopédique et traumatologie,2020-02-26,ORTHORISQ,75,750301145,Libéral et salarié
LACOSTE,Sophie,Chirurgie orthopédique et traumatologie,2020-02-26,ORTHORISQ,75,930300082,Libéral et salarié
LACOSTE,Sophie,Chirurgie orthopédique et traumatologie,2020-02-26,ORTHORISQ,75,930300553,Libéral et salarié
LACOUR,Sebastien,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2019-10-23,CFAR,24,240000190,Libéral
LACROIX,Jérome,Chirurgie orthopédique et traumatologie,2019-03-27,ORTHORISQ,29,290000033,Salarié
LACROIX,Nicolas,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-07-16,GYNERISQ,34,340000306,Libéral
LACROIX,Nicolas,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-07-16,GYNERISQ,34,340780683,Libéral
LACROUTE,Joel,Gastro-entérologie (activité interventionnelle),2020-01-22,CEFA-HGE,67,670013325,Libéral et salarié
LADJICI AMIAR,YAMINA,Chirurgie viscérale et digestive,2019-09-25,FCVD,93,930300553,Libéral
LAFARGE,Jocelyne,Gastro-entérologie (activité interventionnelle),2019-12-26,CEFA-HGE,16,160013207,Libéral
LAFARGUE,Mathieu,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2021-11-25,CFAR,33,330780263,Libéral
LAFFARGUE,Philippe,Chirurgie orthopédique et traumatologie,2018-09-20,ORTHORISQ,59,590781951,Libéral
LAFFAY,Renaud,Chirurgie orthopédique et traumatologie,2020-07-16,ORTHORISQ,84,840013445,Libéral
LAFFENETRE,Olivier,Chirurgie orthopédique et traumatologie,2022-09-22,ORTHORISQ,33,330781360,Libéral et salarié
LAFFENETRE,Olivier,Chirurgie orthopédique et traumatologie,2022-09-22,ORTHORISQ,33,750300071,Libéral et salarié
LAFFENETRE,Olivier,Chirurgie orthopédique et traumatologie,2022-09-22,ORTHORISQ,33,750300592,Libéral et salarié
LAFFOSSE,JEAN-MICHEL,Chirurgie orthopédique et traumatologie,2018-11-28,ORTHORISQ,31,310780150,Libéral
LAFON,Ludovic,Chirurgie orthopédique et traumatologie,2019-07-17,ORTHORISQ,84,840013445,Libéral
LAFONT,Antoine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-19,GYNERISQ,974,970462073,Libéral
LAFONT,Lionel,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-12-17,GYNERISQ,66,660780784,Libéral
LAFONTAN-CHANSEAU,Valerie,Chirurgie orthopédique et traumatologie,2019-07-17,ORTHORISQ,33,310781000,Libéral
LAFONTAN-CHANSEAU,Valerie,Chirurgie orthopédique et traumatologie,2019-07-17,ORTHORISQ,33,330780115,Libéral
LAFONTAN-CHANSEAU,Valerie,Chirurgie orthopédique et traumatologie,2019-07-17,ORTHORISQ,33,330781402,Libéral
LAFOREST,Hervé,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-09-23,GYNERISQ,91,910000298,Libéral
LAFOREST,Hervé,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-09-23,GYNERISQ,91,910110055,Libéral
LAFOREST,Hervé,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-09-23,GYNERISQ,91,910300219,Libéral
LAGASSE,Jean paul,Gastro-entérologie (activité interventionnelle),2021-05-06,CEFA-HGE,45,450002613,Salarié
LAGHZAOUI,Mohamed amine,Chirurgie thoracique et cardio-vasculaire,2018-03-21,SFCTCV,59,590780268,Libéral
LAGLEYRE,Sébastien,"Oto-rhino-laryngologie , Chirurgie de la face et du cou",2022-06-23,ORL-DPC,31,310026083,Libéral
LAGLEYRE,Sébastien,"Oto-rhino-laryngologie , Chirurgie de la face et du cou",2022-06-23,ORL-DPC,31,310780135,Libéral
LAGNEAU,Franck,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-11-26,CFAR,13,780300406,Libéral
LAGON,Valerie,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2019-12-18,CFAR,80,800009466,Libéral
LAGOUCHE,SEBASTIEN,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-02-03,CFAR,76,760780205,Libéral
LAGOUCHE,SEBASTIEN,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-02-03,CFAR,76,760921809,Libéral
LAGRABETTE,Jean-françois,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-12-19,CFAR,64,640780946,Libéral
LAGRANGE,Louis,Chirurgie urologique,2021-09-23,AFU,77,770000362,Libéral
LAGRANGE,Louis,Chirurgie urologique,2021-09-23,AFU,77,770300283,Libéral
LAGRANGE,Xavier,Gastro-entérologie (activité interventionnelle),2019-12-18,CEFA-HGE,13,130043664,Libéral
LAGRANGE-COLAS,Emilie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-10-24,GYNERISQ,63,630783330,Libéral
LAGUERRE,DANIEL,Neurochirurgie,2022-06-23,Collège de Neurochirurgie,64,640780417,Libéral et salarié
LAHOGUE,Jean-françois,Chirurgie orthopédique et traumatologie,2020-07-16,ORTHORISQ,35,350000022,Libéral et salarié
LAHOGUE,Jean-françois,Chirurgie orthopédique et traumatologie,2020-07-16,ORTHORISQ,35,560000127,Libéral et salarié
LAHON,Benoit,Chirurgie thoracique et cardio-vasculaire,2021-07-01,SFCTCV,64,640018206,Libéral
LAHRIZIA,Radoine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-11-26,GYNERISQ,65,650780679,Libéral
LAI,ALEXANDRE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-02-03,CFAR,54,540000908,Libéral
LAI ONG TEUNG,Jean hugues,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-07-15,GYNERISQ,974,970400024,Libéral
LAI ONG TEUNG,Jean hugues,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-07-15,GYNERISQ,974,970404844,Libéral
LAIGLE-QUERAT,VALERIE,Radiologie et Imagerie médical,2022-03-31,ODPC-RIM,44,440000271,Libéral et salarié
LAINE,Jean christophe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-10-22,GYNERISQ,34,340780683,Libéral
LAINÉ,Marc,Chirurgie orthopédique et traumatologie,2020-10-22,ORTHORISQ,03,030785430,Libéral
LAINE,Xavier,Chirurgie vasculaire,2021-07-15,VASCURISQ,03,030780987,Libéral
LAITHIER,FRANCOIS-XAVIER,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-07-21,CFAR,54,540000361,Libéral
LAITHIER,FRANCOIS-XAVIER,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-07-21,CFAR,54,540000478,Libéral
LAITHIER,FRANCOIS-XAVIER,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-07-21,CFAR,54,540000619,Libéral
LAITHIER,FRANCOIS-XAVIER,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-07-21,CFAR,54,540000924,Libéral
LAJUS,Claire,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-05-06,GYNERISQ,33,330000340,Salarié
LALANDE,MARION,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-06-23,CFAR,34,340000512,Libéral
LALANDE,MARION,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-06-23,CFAR,34,340015502,Libéral
LALANNE,Bruno,"Chirurgie plastique, reconstructrice et esthétique",2020-12-17,PLASTIRISQ,75,750100075,Libéral et salarié
LALANNE,Bruno,"Chirurgie plastique, reconstructrice et esthétique",2020-12-17,PLASTIRISQ,75,750300840,Libéral et salarié
LALAU-KERALY,MARC,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,75,750300840,Libéral
LALLEMAND,SERGE,Chirurgie orthopédique et traumatologie,2021-05-06,ORTHORISQ,66,660780628,Libéral
LALO,Jacques,"Chirurgie plastique, reconstructrice et esthétique",2021-12-29,PLASTIRISQ,75,750300741,Libéral et salarié
LALO,Jacques,"Chirurgie plastique, reconstructrice et esthétique",2021-12-29,PLASTIRISQ,75,920300183,Libéral et salarié
LALOURCEY,Laurent,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-02-26,CFAR,71,710780917,Libéral
LAMARQUE,MARGOT,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-07-21,CFAR,33,330000308,Libéral
LAMARQUE,Monique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2022-09-22,GYNERISQ,974,970462107,Libéral
LAMBERT,Frédéric,"Chirurgie plastique, reconstructrice et esthétique",2021-02-18,PLASTIRISQ,63,630780211,Libéral
LAMBERT,Patrick,Chirurgie orthopédique et traumatologie,2020-12-29,ORTHORISQ,16,160013207,Libéral
LAMBERT,Philippe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-04-01,GYNERISQ,95,950300277,Libéral
LAMBERT,SEBASTIAAN,Chirurgie viscérale et digestive,2019-12-26,FCVD,63,630000164,Libéral
LAMBLIN,Antoine,Chirurgie viscérale et digestive,2019-11-20,FCVD,59,590780383,Libéral
LAMGLAIT,Emmanuel,Chirurgie orthopédique et traumatologie,2019-06-26,ORTHORISQ,63,630781839,Libéral
LAMGLAIT,Emmanuel,Chirurgie orthopédique et traumatologie,2019-06-26,ORTHORISQ,63,630783330,Libéral
LAMMENS,Stéphane,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-03-31,CFAR,14,140017237,Libéral
LAMONERIE,Laurent,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2021-12-16,CFAR,92,920300043,Libéral
LAMOTTE,ANTOINE,Chirurgie orthopédique et traumatologie,2022-10-13,ORTHORISQ,69,690780366,Libéral
LAMOUROU,MOHAMED,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-12-19,CFAR,93,930300595,Libéral
LAMRANI,Mariem,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-02-26,CFAR,,IACEES009,Libéral
LAMY,Alain,Chirurgie viscérale et digestive,2020-07-16,FCVD,12,120000054,Libéral et salarié
LAMY,Henri,Chirurgie orthopédique et traumatologie,2021-12-16,ORTHORISQ,39,390780575,Libéral
LAMZALAH,Abdessamade,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-12-29,GYNERISQ,94,940300270,Libéral
LANCELEVEE,Julien,Chirurgie vasculaire,2019-11-20,VASCURISQ,33,330780479,Libéral
LANCELEVEE,Julien,Chirurgie vasculaire,2019-11-20,VASCURISQ,33,330780503,Libéral
LANCELIN,Christophe,Chirurgie thoracique et cardio-vasculaire,2018-09-20,SFCTCV,29,290000140,Libéral
LANCELIN,Christophe,Chirurgie thoracique et cardio-vasculaire,2018-09-20,SFCTCV,29,290000280,Libéral
LANCELIN,Christophe,Chirurgie thoracique et cardio-vasculaire,2018-09-20,SFCTCV,29,290000447,Libéral
LANCELIN,Christophe,Chirurgie thoracique et cardio-vasculaire,2018-09-20,SFCTCV,29,290004142,Libéral
LANCHOU,Jérôme,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2021-10-21,CFAR,35,3500000XX,Libéral
LANCIGU,ROMAIN,Chirurgie orthopédique et traumatologie,2020-12-17,ORTHORISQ,49,490000049,Libéral et salarié
LANCON,VICTOR,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-12-17,CFAR,13,130785652,Libéral
LANDEL,JEAN-BAPTISTE,Cardiologie (activité interventionnelle),2021-07-01,Cardiorisq - ODP2C,59,590008041,Libéral
LANDEL,JEAN-BAPTISTE,Cardiologie (activité interventionnelle),2021-07-01,Cardiorisq - ODP2C,59,590780268,Libéral
LANDEL,JEAN-BAPTISTE,Cardiologie (activité interventionnelle),2021-07-01,Cardiorisq - ODP2C,59,590780383,Libéral
LANDEL,JEAN-BAPTISTE,Cardiologie (activité interventionnelle),2021-07-01,Cardiorisq - ODP2C,59,590782553,Libéral
LANDIER PICHON,Adeline,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2019-11-20,GYNERISQ,31,310780283,Libéral
LANDMAN,Thomas,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-12-17,GYNERISQ,31,310780382,Libéral
LANDON,MARINE,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,13,130002165,Libéral
LANDON,MARINE,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,13,130043664,Libéral
LANDOWSKI,Philippe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-05-06,GYNERISQ,75,750300915,Libéral
LANDRE,Maryse,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-09-20,GYNERISQ,971,970100012,Libéral
LANDREAU,PIERRE,Chirurgie viscérale et digestive,2018-11-28,FCVD,21,210003208,Libéral
LANDREAU,PIERRE,Chirurgie viscérale et digestive,2018-11-28,FCVD,21,210012670,Libéral
LANDREAU,PIERRE,Chirurgie viscérale et digestive,2018-11-28,FCVD,21,210780979,Libéral
LANFREY,Etienne,"Chirurgie plastique, reconstructrice et esthétique",2021-07-01,PLASTIRISQ,66,660000084,Libéral
LANFREY,Etienne,"Chirurgie plastique, reconstructrice et esthétique",2021-07-01,PLASTIRISQ,66,660780669,Libéral
LANFREY,Etienne,"Chirurgie plastique, reconstructrice et esthétique",2021-07-01,PLASTIRISQ,66,660790387,Libéral
LANGANAY,Thierry,Chirurgie thoracique et cardio-vasculaire,2022-06-23,SFCTCV,35,350000741,Libéral et salarié
LANGLOIS,Grégoire,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2019-06-26,CFAR,44,440033819,Libéral
LANGLOIS,Guillaume,Chirurgie viscérale et digestive,2021-11-25,FCVD,87,870000288,Libéral
LANGLOIS,JEAN,Chirurgie orthopédique et traumatologie,2022-09-22,ORTHORISQ,69,690000252,Libéral
LANGLOIS,Vincent,Chirurgie orthopédique et traumatologie,2019-11-20,ORTHORISQ,33,330780263,Libéral
LANNE,JEAN SEBASTIEN,Chirurgie viscérale et digestive,2022-10-13,FCVD,38,380785956,Libéral
LANNE,JEAN SEBASTIEN,Chirurgie viscérale et digestive,2022-10-13,FCVD,38,690022959,Libéral
LANNOU,Ronan,Chirurgie orthopédique et traumatologie,2018-10-24,ORTHORISQ,22,220000285,Libéral
LANO,Jerome,Chirurgie orthopédique et traumatologie,2022-03-31,ORTHORISQ,34,340009885,Libéral
LANOUX,Patrice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-11-25,GYNERISQ,91,910300029,Libéral
LANOUX,Patrice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-11-25,GYNERISQ,91,910300359,Libéral
LANQUETIN,CECILE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-12-29,GYNERISQ,81,810000380,Salarié
LANSIAUX,Patrick,Chirurgie urologique,2020-12-29,AFU,75,750300139,Libéral
LANTHEAUME,STEPHANE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2022-02-03,GYNERISQ,07,070780424,Libéral
LANTUEJOUL,Jean pierre,Chirurgie orthopédique et traumatologie,2022-10-13,ORTHORISQ,38,380786442,Libéral
LANVIN,Dominique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2019-09-25,GYNERISQ,06,060780517,Libéral
LANVIN,Dominique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2019-09-25,GYNERISQ,06,060800166,Libéral
LANZ,Thierry,Chirurgie urologique,2018-12-27,AFU,78,750680340,Libéral et salarié
LANZ,Thierry,Chirurgie urologique,2018-12-27,AFU,78,780300422,Libéral et salarié
LANZ,THOMAS,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-10-22,CFAR,69,690000003,Libéral
LANZ,THOMAS,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-10-22,CFAR,69,690036900,Libéral
LANZ,THOMAS,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-10-22,CFAR,69,690780648,Libéral
LAOUISSAT,Féthi,Chirurgie orthopédique et traumatologie,2021-02-18,ORTHORISQ,69,690780655,Libéral
LAPALUS,Marie-george,Gastro-entérologie (activité interventionnelle),2019-09-25,CEFA-HGE,69,690780655,Libéral
LAPASSET,Lionel,Chirurgie orthopédique et traumatologie,2021-11-25,ORTHORISQ,60,600110175,Libéral
LAPCHENKO,GENNADY,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,61,140000118,Libéral et salarié
LAPCHENKO,GENNADY,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,61,610780090,Libéral et salarié
LAPEZE,Joël,Chirurgie thoracique et cardio-vasculaire,2021-12-16,SFCTCV,69,690793468,Libéral
LAPIE,Nicolas,Chirurgie orthopédique et traumatologie,2019-12-26,ORTHORISQ,31,310026927,Libéral
LAPIE,Nicolas,Chirurgie orthopédique et traumatologie,2019-12-26,ORTHORISQ,31,310780309,Libéral
LAPLACE,Eric,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-10-22,CFAR,69,690780648,Libéral
LAPLACE,Jean pierre,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,33,330780479,Libéral
LAPORTE,Cedric,Chirurgie orthopédique et traumatologie,2021-04-01,ORTHORISQ,77,770813400,Libéral
LAPORTE,Maxime,Chirurgie orthopédique et traumatologie,2020-11-26,ORTHORISQ,33,330780511,Libéral
LAPORTE,Sylvain,Chirurgie viscérale et digestive,2020-12-17,FCVD,30,300780152,Libéral
LAPRAS,Christophe,Neurochirurgie,2019-05-22,Collège de Neurochirurgie,74,740780416,Libéral
LAPRAS,VERONIQUE,Radiologie et Imagerie médical,2022-11-17,ODPC-RIM,69,690784137,Salarié
LAPRESLE,Philippe,Chirurgie orthopédique et traumatologie,2021-10-21,ORTHORISQ,75,750300493,Libéral
LAQUES,Damien,Chirurgie orthopédique et traumatologie,2021-04-01,ORTHORISQ,47,470000027,Libéral
LAQUITAINE,Joelle,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2021-11-25,GYNERISQ,971,970100012,Libéral
LARAKI,ABDELHAMID,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2018-09-20,CFAR,89,890002389,Libéral
LARDE,JULIE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-12-29,CFAR,57,570001982,Salarié
LARDE,JULIE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-12-29,CFAR,57,570026682,Salarié
LARDENOIS,Ségolene,Chirurgie viscérale et digestive,2021-07-01,FCVD,57,570000646,Libéral
LARDENOIS,Ségolene,Chirurgie viscérale et digestive,2021-07-01,FCVD,57,670780170,Libéral
LARDIN,Lardin,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2020-11-26,GYNERISQ,54,540013224,Libéral
LARDJA,MOHAMMED,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-07-16,CFAR,40,400000139,Libéral et salarié
LARGEY,Arnaud,Chirurgie orthopédique et traumatologie,2020-10-22,ORTHORISQ,34,340009885,Libéral
LARGEY,Arnaud,Chirurgie orthopédique et traumatologie,2020-10-22,ORTHORISQ,34,340780139,Libéral
LAROCHE,JULIEN,Chirurgie urologique,2021-05-27,AFU,83,830000345,Médecin militaire
LAROCHE,JULIEN,Chirurgie urologique,2021-05-27,AFU,83,830100574,Médecin militaire
LAROUSSE,Eric,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-09-24,CFAR,91,910300144,Libéral
LARRABURE,PIERRE,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2022-10-13,CFAR,2A,2A0000063,Libéral
LARRIBE,MAUD,Radiologie et Imagerie médical,2021-04-01,ODPC-RIM,13,130785355,Libéral
LARRIEU,NICOLAS,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2020-02-26,CFAR,64,640018206,Libéral
LARROQUE,Jean marc,Chirurgie urologique,2019-12-26,AFU,31,310009279,Libéral
LARROQUE,Jean marc,Chirurgie urologique,2019-12-26,AFU,31,310019492,Libéral
LARROUDÉ,Dominique,Chirurgie viscérale et digestive,2021-11-25,FCVD,64,640780946,Libéral
LARTIGAU,Christelle,Chirurgie viscérale et digestive,2020-12-17,FCVD,14,140016759,Libéral
LARUE,Sébastien,Chirurgie urologique,2022-04-28,AFU,44,440041572,Libéral
LARUE,Sébastien,Chirurgie urologique,2022-04-28,AFU,44,440041580,Libéral
LASNET,AUDREY,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2019-09-25,GYNERISQ,974,970421038,Libéral
LASNET,AUDREY,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2019-09-25,GYNERISQ,974,970462024,Libéral
LASSERRE,Philippe,Chirurgie viscérale et digestive,2021-12-29,FCVD,31,310781505,Libéral
LASSEUR,Eric,Chirurgie orthopédique et traumatologie,2019-12-26,ORTHORISQ,33,330000605,Libéral et salarié
LASSEUR,Eric,Chirurgie orthopédique et traumatologie,2019-12-26,ORTHORISQ,33,330781360,Libéral et salarié
LATARGEZ,Laurent,Chirurgie orthopédique et traumatologie,2018-11-28,ORTHORISQ,34,340780717,Libéral
LATHELIZE,Hubert,Chirurgie thoracique et cardio-vasculaire,2020-04-01,SFCTCV,17,170017644,Salarié
LATRECHE,Pierre,Chirurgie viscérale et digestive,2022-06-23,FCVD,78,780300323,Libéral
LAUBACHER,MORGANE,Radiologie et Imagerie médical,2022-02-03,ODPC-RIM,69,690784178,Salarié
LAUDRIN,PIERRE,Chirurgie orthopédique et traumatologie,2022-02-03,ORTHORISQ,35,350005146,Libéral
LAUGA,Philippe,"Anesthésie-réanimation , Activité de réanimation , Activité de soins intensifs",2021-12-16,CFAR,11,110780483,Libéral
LAUMOND,GREGOIRE,Chirurgie orthopédique et traumatologie,2020-10-22,ORTHORISQ,31,310780150,Libéral
LAUMOND,GREGOIRE,Chirurgie orthopédique et traumatologie,2020-10-22,ORTHORISQ,31,310781406,Libéral
LAUMOND,GREGOIRE,Chirurgie orthopédique et traumatologie,2020-10-22,ORTHORISQ,31,320780067,Libéral
LAUMOND,GREGOIRE,Chirurgie orthopédique et traumatologie,2020-10-22,ORTHORISQ,31,810000455,Libéral
LAUNAY,Laurent,Chirurgie orthopédique et traumatologie,2021-07-15,ORTHORISQ,16,160013207,Libéral
LAUNAY,Olivier,Neurochirurgie,2020-07-16,Collège de Neurochirurgie,21,210011367,Libéral
LAUNAY,Olivier,Neurochirurgie,2020-07-16,Collège de Neurochirurgie,21,210780979,Libéral
LAUNAY,Vincent,Chirurgie viscérale et digestive,2020-11-26,FCVD,33,330781402,Libéral
LAURAIN,CHARLES-ALEXANDRE,Chirurgie viscérale et digestive,2019-01-30,FCVD,54,540000361,Libéral
LAURAIN,CHARLES-ALEXANDRE,Chirurgie viscérale et digestive,2019-01-30,FCVD,54,540000619,Libéral
LAURAIN,Jean-marie,Chirurgie orthopédique et traumatologie,2022-03-31,ORTHORISQ,25,250000270,Libéral
LAURATET HUGUENIN,Betty,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,75,750150237,Libéral
LAURATET HUGUENIN,Betty,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,75,750150260,Libéral
LAURATET HUGUENIN,Betty,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,75,750300071,Libéral
LAURATET HUGUENIN,Betty,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,75,750300121,Libéral
LAURATET HUGUENIN,Betty,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités d'obstétrique",2018-12-27,GYNERISQ,75,750300360,Libéral
LAURENDON,Loïc,Chirurgie orthopédique et traumatologie,2022-09-22,ORTHORISQ,69,690780259,Libéral
LAURENT,Frederic,"Chirurgie plastique, reconstructrice et esthétique",2020-12-29,PLASTIRISQ,59,590780383,Libéral
LAURENT,Frederic,"Chirurgie plastique, reconstructrice et esthétique",2020-12-29,PLASTIRISQ,59,590817839,Libéral
LAURENT,Frederic,"Chirurgie plastique, reconstructrice et esthétique",2020-12-29,PLASTIRISQ,59,I1707,Libéral
LAURENT,JULIE,Gastro-entérologie (activité interventionnelle),2020-04-01,CEFA-HGE,31,310781505,Libéral
