Nom,Prénom,Spécialité,Date accréditation,OA,Département,FINESS,Statut 
HORYN,Georges,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,75,750300410,Libéral
HORYN,Georges,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,75,750300840,Libéral
HORYN,Georges,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,75,750300931,Libéral
HOULARD,SANDRA,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,56,560005746,Libéral et salarié
HOUPEAU,JEAN-LOUIS,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,34,340780675,Libéral
HOURDRY,Etienne,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,56,560008799,Libéral
HUCHON,CYRILLE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,75,750100042,Libéral et salarié
HUCHON,CYRILLE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,75,780001236,Libéral et salarié
HUET,Jean-marie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,34,340780683,Libéral et salarié
IBGHI,William,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-09-13,GYNERISQ,6,60780517,Libéral
IBRAHIM,Nawar,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,58,580780195,Libéral et salarié
IBRAHIM,Nawar,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,58,580972693,Libéral et salarié
INGUENAULT,Cyrille,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2016-12-14,GYNERISQ,75,750300766,Libéral
INGUIMBERT,Myriam,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-18,GYNERISQ,13,130786445,Libéral
IRAQUI HOUSSAINI,Youssef,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-06-26,GYNERISQ,95,950807982,Libéral
IVORRA,DELPHINE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-02-03,GYNERISQ,84,840000095,Libéral et salarié
JAAFRI,Abdelkrim,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-06-28,GYNERISQ,59,590813507,Libéral
JACOB,Denis,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-12-27,GYNERISQ,75,750300121,Libéral
JACOB,Denis,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-12-27,GYNERISQ,75,750300667,Libéral
JACOB,Denis,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-12-27,GYNERISQ,75,750300766,Libéral
JACOBS,ROMAIN,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,94,940300551,Libéral
JACQUET,CECILE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-19,GYNERISQ,38,380786442,Libéral
JACQUOT,Matthieu,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-19,GYNERISQ,29,290000025,Salarié
JAECKIN,Brigitte,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,38,380785956,Libéral
JAEGER,Roland,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,95,950300277,Libéral
JAFFRE,ISABELLE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,22,220022800,Libéral
JAILLET,LUCIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,63,630781839,Libéral
JALLE,Thomas,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-10-13,GYNERISQ,74,740780416,Libéral
JARRY ,Valerie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,44,440002020,Libéral
JAUDEL,Sylvia,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-09-20,GYNERISQ,91,910300144,Libéral
JEAN-LECHNER,Patrice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,80,800009920,Libéral
JEANNERET-GROSJEAN,Charlotte,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-26,GYNERISQ,37,370007569,Libéral
JELEN,Harold,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-18,GYNERISQ,2B,2B0000145,Libéral
JOLY,Annick,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,83,830100434,Libéral
JOUIDA,Ramzi,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,78,780300208,Libéral et salarié
JOUIDA,Ramzi,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,78,780300406,Libéral et salarié
JOURDAIN,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,33,330782582,Libéral
JOURNET,DOROTHEE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,69,690022959,Libéral
JOYEUX,Patrick,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-19,GYNERISQ,64,640018206,Libéral
JUGNET,Nathalie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-05-06,GYNERISQ,6,60780715,Libéral
JUNGER,Marie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-04-01,GYNERISQ,92,920170016,Libéral
KAAFARANI,Nizar,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,65,650780679,Libéral
KACEM,RAMZI,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-18,GYNERISQ,68,680000486,Libéral et salarié
KADOCH,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,75,750300071,Libéral
KADOCH,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,75,750300667,Libéral
KADOCH,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,75,750300840,Libéral
KADOCH,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,75,750300931,Libéral
KAHN,VANESSA,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,75,750300840,Libéral
KAHN,VANESSA,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,75,920000981,Libéral
KAMBALE MATHE,JEAN-CLAUDE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-01-21,GYNERISQ,59,590816310,Libéral
KAPELLA,MICHEL,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-04-28,GYNERISQ,23,230780157,Libéral
KARA,ZAFER,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-18,GYNERISQ,68,680000486,Libéral et salarié
KEDOUS,MOHAMED-ZIED,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,69,690022959,Libéral
KELLER,Marc-pascal,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-16,GYNERISQ,68,680000320,Libéral
KENOUCHI,Ouarda,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-01-21,GYNERISQ,69,690780366,Libéral
KHACHTBAN,Mustapha,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,59,590782298,Libéral
KHALAF,MOHAMAD,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,91,910805357,Libéral
KHALIL,Nada,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-11-25,GYNERISQ,34,340009885,Libéral
KHALIL MAHFOUDH,Imen,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,94,910000280,Libéral et salarié
KHALIL MAHFOUDH,Imen,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,94,940300379,Libéral et salarié
KHELLADI,FETHI,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-10-11,GYNERISQ,34,340780683,Libéral
KIMATA,Pauline,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-11-25,GYNERISQ,77,770300010,Libéral
KIMATA,Pauline,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-11-25,GYNERISQ,77,940006679,Libéral
KIROV,Kiril,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-06-23,GYNERISQ,41,410000202,Libéral
KLEIN,Michel,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-12-13,GYNERISQ,89,890002389,Libéral et salarié
KLEIN,Michel,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-12-13,GYNERISQ,89,890007834,Libéral et salarié
KLEIN,Michel,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2017-12-13,GYNERISQ,89,891700528,Libéral et salarié
KLEIN,Paul,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,38,380786442,Libéral
KOBUCH,Guillaume,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,31,310780382,Libéral
KOUCHNER,PIERRE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-09-20,GYNERISQ,75,750300915,Libéral
KOUNDE,Mathieu,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-09-25,GYNERISQ,16,160013207,Libéral
KOUNKANA-FOGANG,LIDVINE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,94,570000158,Libéral
KOUONANG TCHATUE,GERARD,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-02-03,GYNERISQ,91,910300177,Libéral
KPAKPO,Yaovi  emile,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-09-22,GYNERISQ,93,930300116,Libéral
KRAUTH,Jean-sébastien,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,69,690041124,Libéral
KRAUTH,Jean-sébastien,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,69,690780382,Libéral
KRAUTH,Jean-sébastien,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,69,690782834,Libéral
KRIEF,FABIEN,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-16,GYNERISQ,75,920300787,Libéral
KRIEF,Mikael,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-02-26,GYNERISQ,13,130008253,Libéral
KRIEF,Mikael,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-02-26,GYNERISQ,13,130783327,Libéral
KUEHN,Frédérique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-02-26,GYNERISQ,88,880780135,Libéral
KUNTZIGER,Anne,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,60,600101679,Libéral et salarié
KUNTZIGER,Anne,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,60,600110175,Libéral et salarié
KURTZ,DOROTHEE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,56,560005746,Salarié
LA MARCA-ROTH ,Elisabeth,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,68,680000494,Libéral
LA MELA-JUMEL,Anna,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,69,690782842,Libéral
LABARTHE,Caroline,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,35,3500000XX,Libéral
LABEAU-GAÜZERE,Cecile,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-11-28,GYNERISQ,64,640018206,Libéral
LABOUZ,Frédéric,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,67,670000082,Libéral
LABOUZ,Frédéric,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,67,670018068,Libéral
LACOMBE,CHARLOTTE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,33,330780263,Libéral
LACOSTE,CLAUDE-REGIS,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,69,690000104,Libéral et salarié
LACOSTE,CLAUDE-REGIS,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,69,690780358,Libéral et salarié
LACROIX,Nicolas,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,34,340000306,Libéral
LACROIX,Nicolas,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,34,340780683,Libéral
LAFONT,Antoine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-19,GYNERISQ,974,970462073,Libéral
LAFONT,Lionel,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,66,660780784,Libéral
LAFOREST,Hervé,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,91,910000298,Libéral
LAFOREST,Hervé,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,91,910110055,Libéral
LAFOREST,Hervé,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,91,910300219,Libéral
LAGRANGE-COLAS,Emilie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-10-24,GYNERISQ,63,630783330,Libéral
LAHRIZIA,Radoine,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,65,650780679,Libéral
LAI ONG TEUNG,Jean hugues,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-15,GYNERISQ,974,970400024,Libéral
LAI ONG TEUNG,Jean hugues,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-15,GYNERISQ,974,970404844,Libéral
LAINE,Jean christophe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-10-22,GYNERISQ,34,340780683,Libéral
LAJUS,Claire,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-05-06,GYNERISQ,33,330000340,Salarié
LALAU-KERALY,MARC,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,75,750300840,Libéral
LAMARQUE,Monique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-09-22,GYNERISQ,974,970462107,Libéral
LAMBERT,Philippe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-04-01,GYNERISQ,95,950300277,Libéral
LAMZALAH,Abdessamade,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,94,940300270,Libéral
LANDIER PICHON,Adeline,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-11-20,GYNERISQ,31,310780283,Libéral
LANDMAN,Thomas,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,31,310780382,Libéral
LANDOWSKI,Philippe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-05-06,GYNERISQ,75,750300915,Libéral
LANDRE,Maryse,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-09-20,GYNERISQ,971,970100012,Libéral
LANOUX,Patrice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-11-25,GYNERISQ,91,910300029,Libéral
LANOUX,Patrice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-11-25,GYNERISQ,91,910300359,Libéral
LANQUETIN,CECILE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,81,810000380,Salarié
LANTHEAUME,STEPHANE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2022-02-03,GYNERISQ,7,70780424,Libéral
LANVIN,Dominique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-09-25,GYNERISQ,6,60780517,Libéral
LANVIN,Dominique,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-09-25,GYNERISQ,6,60800166,Libéral
LAPCHENKO,GENNADY,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,61,140000118,Libéral et salarié
LAPCHENKO,GENNADY,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,61,610780090,Libéral et salarié
LAPLACE,Jean pierre,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,33,330780479,Libéral
LAQUITAINE,Joelle,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-11-25,GYNERISQ,971,970100012,Libéral
LARDIN,Lardin,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,54,540013224,Libéral
LASNET,AUDREY,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-09-25,GYNERISQ,974,970421038,Libéral
LASNET,AUDREY,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-09-25,GYNERISQ,974,970462024,Libéral
LAURATET HUGUENIN,Betty,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,75,750150237,Libéral
LAURATET HUGUENIN,Betty,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,75,750150260,Libéral
LAURATET HUGUENIN,Betty,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,75,750300071,Libéral
LAURATET HUGUENIN,Betty,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,75,750300121,Libéral
LAURATET HUGUENIN,Betty,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,75,750300360,Libéral
LAURENT,YVES,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,56,560000135,Salarié
LAURENT,YVES,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,56,560005746,Salarié
LAZARD,ALEXANDRE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-01-24,GYNERISQ,13,130043664,Libéral
LAZARD,ALEXANDRE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-01-24,GYNERISQ,13,130783327,Libéral
LE DIGABEL,Jean-francois,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-06-26,GYNERISQ,76,760021329,Libéral
LE GOUIC,SOPHIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,29,290004142,Libéral
LE GOUIC,SOPHIE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-07-16,GYNERISQ,29,290019777,Libéral
LE LONG,Joël,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,76,760027292,Libéral
LE LONG,Joël,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,76,760780197,Libéral
LE MEAUX,Jean-patrick,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-12-27,GYNERISQ,33,330780479,Libéral
LE ROCH,ANNABEL,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,56,560005746,Salarié
LE ROUX,Clément,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-11-20,GYNERISQ,56,560008799,Libéral
LE ROY,Rodolphe,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-02-26,GYNERISQ,14,140016759,Libéral
LE TEUFF,ISABELLE,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-16,GYNERISQ,34,340022979,Libéral
LE THAI,Nguyen,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-10-21,GYNERISQ,91,910300177,Libéral
LE TOHIC,Arnaud,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-01,GYNERISQ,78,750300840,Libéral
LE TOHIC,Arnaud,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-01,GYNERISQ,78,780300323,Libéral
LE TOHIC,Arnaud,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-01,GYNERISQ,78,780800256,Libéral
LE TOUZE,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,13,130043664,Libéral
LE TOUZE,Olivier,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-09-23,GYNERISQ,13,130782162,Libéral
LEBLANC,FRANCOIS,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2018-06-13,GYNERISQ,14,140016759,Libéral
LEBLANC,Marc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,56,560000127,Libéral et salarié
LEBOUVIER,Brigitte,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-29,GYNERISQ,49,490531928,Libéral
LEBRETON,Bernard,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-26,GYNERISQ,76,760000372,Libéral
LEBRETON,Bernard,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-26,GYNERISQ,76,760780627,Libéral
LECAT,Marc,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2019-12-18,GYNERISQ,13,130786445,Libéral
LECHARTIER,Anne marie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,64,640018206,Libéral
LECHARTIER,Anne marie,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-11-26,GYNERISQ,64,640780482,Libéral
LECOQ,Claire,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-07-01,GYNERISQ,64,640018206,Libéral
LECORNU,Christian,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2021-12-29,GYNERISQ,67,670780188,Libéral
LÉCURU,Fabrice,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2016-10-26,GYNERISQ,75,750803447,Libéral et salarié
LEDU,NZEBA,"Gynécologie-obstétrique, Gynécologie médicale et gynécologie-obstétrique , Activités obstétrique",2020-12-17,GYNERISQ,38,380798025,Libéral
